gradient_norm,neuronal_activation,accuracy,asr
4.863256730603942,-0.01838630437850952,0.88,1.0
3.7978419387809,-0.01848219707608223,0.88,1.0
1.9433016845833668,-0.018785374239087105,0.895,1.0
2.103120484829824,-0.01847965270280838,0.89,1.0
2.535026869790332,-0.018911980092525482,0.89,1.0
3.1876714905846413,-0.018986612558364868,0.9,1.0
2.7701650486741185,-0.018942775204777718,0.9,1.0
2.6324241798878036,-0.018931297585368156,0.9,1.0
2.7377706427228548,-0.0191211961209774,0.87,1.0
1.7702321561236791,-0.018888426944613457,0.84,1.0
1.9846222797814121,-0.01889549009501934,0.83,1.0
1.8890514673233907,-0.019249413162469864,0.835,1.0
2.6537853653067245,-0.018776938319206238,0.84,1.0
1.380559997885221,-0.01882093958556652,0.855,1.0
2.1533084234232462,-0.018996763974428177,0.845,1.0
2.0250694820325577,-0.01897423528134823,0.855,1.0
1.6219084082713469,-0.01890309900045395,0.855,1.0
1.643412540315788,-0.019131634384393692,0.85,1.0
2.242218125066718,-0.01885155215859413,0.85,1.0
3.077943259972082,-0.018659312278032303,0.86,1.0
1.936405373327498,-0.01839539036154747,0.88,1.0
2.3564470890524922,-0.018341872841119766,0.9,1.0
2.301937558035216,-0.018358852714300156,0.905,1.0
3.5437100753311492,-0.01831529662013054,0.905,1.0
1.722886499510286,-0.018464531749486923,0.905,1.0
1.8701532875046634,-0.018440036103129387,0.91,1.0
3.5601396150268974,-0.01823580637574196,0.905,1.0
2.5369052495504745,-0.01842663623392582,0.9,1.0
1.8358327224861046,-0.018673943355679512,0.905,1.0
2.1242865282708756,-0.018436044454574585,0.9,1.0
2.6009746855553972,-0.018376458436250687,0.875,1.0
3.3505076788379866,-0.018316492438316345,0.86,1.0
4.053103919279145,-0.018631285056471825,0.86,1.0
2.6623816600198333,-0.018469398841261864,0.86,1.0
5.062987701172532,-0.01872512511909008,0.865,1.0
2.1887654733433664,-0.018616195768117905,0.87,1.0
1.970589663731642,-0.018549039959907532,0.89,1.0
2.480975784962266,-0.018752653151750565,0.9,1.0
2.050516574663565,-0.01892833039164543,0.905,1.0
4.557762751544469,-0.018610376864671707,0.9,1.0
3.7626119224732206,-0.0188014954328537,0.885,1.0
3.199982107592664,-0.019129838794469833,0.885,1.0
3.560178880943518,-0.018821250647306442,0.875,1.0
1.2893428247183305,-0.018950065597891808,0.87,1.0
2.299084078082643,-0.018620725721120834,0.85,1.0
2.585207241459548,-0.018405962735414505,0.855,1.0
4.7160607443936495,-0.01855110377073288,0.845,1.0
3.485540848347028,-0.01853044331073761,0.855,1.0
2.4343582326155966,-0.01879996433854103,0.87,1.0
2.2846731010126575,-0.018549196422100067,0.885,1.0
2.310748484015777,-0.018725868314504623,0.89,1.0
2.4282168104636757,-0.01846003346145153,0.9,1.0
2.1351076583037787,-0.018762050196528435,0.9,1.0
2.5036545775793537,-0.018692146986722946,0.905,1.0
2.807876762582765,-0.01845732145011425,0.905,1.0
3.1038671175995174,-0.018585311248898506,0.905,1.0
3.256400649558848,-0.018568214029073715,0.905,1.0
2.1975368557392794,-0.018517596647143364,0.905,1.0
3.2319845651004786,-0.018215693533420563,0.89,1.0
1.4550275906883994,-0.01820606365799904,0.885,1.0
1.8985471350601224,-0.018198948353528976,0.88,1.0
3.4170805877844384,-0.018223630264401436,0.88,1.0
5.165805976020593,-0.018269836902618408,0.88,1.0
2.5673513685416687,-0.01816902682185173,0.89,1.0
2.5251197110335246,-0.01835363730788231,0.895,1.0
2.3071474054004644,-0.01817861571907997,0.91,1.0
2.5070605019035255,-0.0183329489082098,0.91,1.0
3.7083238513723167,-0.018143797293305397,0.91,1.0
2.195890404546004,-0.0185538362711668,0.91,1.0
2.724336694599285,-0.01861252635717392,0.9,1.0
2.145265852544852,-0.018530063331127167,0.9,1.0
2.2514913907941767,-0.018169399350881577,0.9,1.0
2.2133078780297604,-0.01789342239499092,0.895,1.0
2.637165316166593,-0.01821303740143776,0.9,1.0
1.9912381564661448,-0.01854426972568035,0.9,1.0
1.4392260960152876,-0.018622901290655136,0.9,1.0
2.934172644030088,-0.018388500437140465,0.9,1.0
3.1919049054759525,-0.01890009269118309,0.895,1.0
4.020489967549289,-0.018868371844291687,0.9,1.0
2.284054708180947,-0.018679197877645493,0.905,1.0
2.7544905679356817,-0.018940607085824013,0.905,1.0
1.95215418319813,-0.01926807127892971,0.91,1.0
2.389559922863383,-0.019388865679502487,0.91,1.0
2.385398350913802,-0.019249536097049713,0.91,1.0
4.268601563293842,-0.019750528037548065,0.905,1.0
1.6857604890309732,-0.019411493092775345,0.905,1.0
2.1332663440815613,-0.01948348805308342,0.9,1.0
1.9756049774163864,-0.0196116603910923,0.9,1.0
2.0853526852553483,-0.019707122817635536,0.9,1.0
2.601799522172921,-0.01970045082271099,0.9,1.0
1.590756543545131,-0.01927628181874752,0.9,1.0
2.6885200471918425,-0.01977238431572914,0.9,1.0
1.8786085973053892,-0.01977267488837242,0.9,1.0
2.031387292610022,-0.019227711483836174,0.905,1.0
2.2383928580398,-0.01943924091756344,0.905,1.0
1.7674460502919915,-0.019334640353918076,0.905,1.0
3.31100475870572,-0.01903335191309452,0.905,1.0
2.541328083997252,-0.01903708092868328,0.905,1.0
2.52656797130286,-0.01906026341021061,0.905,1.0
2.3960028914170826,-0.01883518509566784,0.9,1.0
2.3478986006668734,-0.018712937831878662,0.895,1.0
3.096688751579974,-0.018627453595399857,0.895,1.0
2.4986906004440677,-0.01873575896024704,0.9,1.0
1.6935888247422872,-0.01877536252140999,0.9,1.0
1.471635239332023,-0.01857493259012699,0.9,1.0
1.2847846647796966,-0.01838046871125698,0.9,1.0
1.7052206809591388,-0.01821800135076046,0.9,1.0
1.8440464983956615,-0.018519720062613487,0.905,1.0
2.1144866125103494,-0.018384594470262527,0.905,1.0
1.7774314073118826,-0.018211765214800835,0.905,1.0
1.0890086385807316,-0.0182073712348938,0.905,1.0
1.4137579659120005,-0.018107730895280838,0.9,1.0
1.3054445814424682,-0.018625086173415184,0.89,1.0
0.7806443819988397,-0.018718447536230087,0.89,1.0
1.4377343025861828,-0.01840565726161003,0.89,1.0
1.0642644497818068,-0.018424032256007195,0.89,1.0
1.3872233184213785,-0.01843775063753128,0.89,1.0
1.1486495904712866,-0.018341634422540665,0.89,1.0
0.9222149630370856,-0.018500864505767822,0.89,1.0
0.9141191794838097,-0.018492355942726135,0.89,1.0
1.8100363573037004,-0.018799690529704094,0.89,1.0
1.1273533568907474,-0.019251219928264618,0.89,1.0
1.8250681062062724,-0.018939165398478508,0.885,1.0
2.371964397701921,-0.01879553124308586,0.89,1.0
1.958744074614223,-0.018869983032345772,0.89,1.0
2.440678226789175,-0.01887841522693634,0.885,1.0
1.1677161210107847,-0.018825210630893707,0.885,1.0
2.8698554652389365,-0.018861232325434685,0.885,1.0
1.6303810118974873,-0.01879560761153698,0.885,1.0
1.0660301394057334,-0.018731994554400444,0.885,1.0
0.7459334851821761,-0.018905743956565857,0.885,1.0
1.8274665237050247,-0.019052155315876007,0.885,1.0
1.3776929038210177,-0.018991386517882347,0.89,1.0
0.7028811271926336,-0.01905006542801857,0.89,1.0
1.8674414126071621,-0.01905776932835579,0.89,1.0
0.6814104411450117,-0.018617399036884308,0.89,1.0
2.0468563481142885,-0.018954569473862648,0.89,1.0
2.3814237871925936,-0.019043846055865288,0.89,1.0
2.909475272909857,-0.018904192373156548,0.89,1.0
2.371315189934852,-0.019054751843214035,0.89,1.0
1.0149113298456047,-0.01862582191824913,0.895,1.0
1.3965848526114317,-0.01887921243906021,0.895,1.0
1.7917852930977851,-0.01900940202176571,0.905,1.0
1.0562189847430128,-0.019002126529812813,0.91,1.0
2.4837067396512857,-0.019106917083263397,0.91,1.0
1.4896142930455085,-0.01900843158364296,0.91,1.0
1.7285311003243016,-0.01941392943263054,0.905,1.0
2.62571453847214,-0.01906738430261612,0.9,1.0
2.9125054063732043,-0.01899629831314087,0.89,1.0
2.8267098413919034,-0.019036492332816124,0.885,1.0
2.305734432117083,-0.018952108919620514,0.875,1.0
0.6932919038063208,-0.018937749788165092,0.86,1.0
2.571284080834872,-0.01913662999868393,0.855,1.0
1.402310942794256,-0.019111009314656258,0.855,1.0
1.8473544143599983,-0.018933456391096115,0.85,1.0
2.097998582751386,-0.019039012491703033,0.85,1.0
2.6446145208270817,-0.01887461170554161,0.87,1.0
1.8159012366335197,-0.019104551523923874,0.87,1.0
1.773499912929035,-0.018940066918730736,0.875,1.0
1.7030124718860806,-0.019143514335155487,0.88,1.0
2.777254656771832,-0.019050873816013336,0.89,1.0
1.9598156825243391,-0.0190533846616745,0.895,1.0
1.5609196863156511,-0.018904201686382294,0.895,1.0
1.5372640112751605,-0.01883338764309883,0.895,1.0
1.4587817217285406,-0.018747370690107346,0.895,1.0
2.3050729796280374,-0.01871667429804802,0.89,1.0
1.089764180334085,-0.018788956105709076,0.89,1.0
2.155655385449702,-0.01872103661298752,0.89,1.0
2.471273689422791,-0.018623344600200653,0.89,1.0
0.6953284957552286,-0.018399609252810478,0.89,1.0
1.4216372069278946,-0.01879315823316574,0.89,1.0
3.800998405562743,-0.01866898499429226,0.89,1.0
2.553782231477597,-0.018618306145071983,0.885,1.0
0.8752746601570568,-0.018636930733919144,0.88,1.0
2.15873747447549,-0.018742261454463005,0.88,1.0
1.668718322293836,-0.018351173028349876,0.88,1.0
1.4777837501567639,-0.018637491390109062,0.875,1.0
1.56808700593972,-0.01881958171725273,0.88,1.0
2.9065516758766825,-0.018757540732622147,0.885,1.0
1.6789959874010063,-0.018714793026447296,0.885,1.0
0.9873339669633626,-0.01864115335047245,0.895,1.0
1.3363637882092192,-0.018990909680724144,0.89,1.0
1.888581992224568,-0.019067566841840744,0.89,1.0
2.6237457359059984,-0.019063401967287064,0.89,1.0
0.6002756816529342,-0.019005630165338516,0.89,1.0
1.769626483458544,-0.01915545016527176,0.89,1.0
2.078330816398366,-0.01907428540289402,0.895,1.0
2.6093835518471082,-0.01898331195116043,0.885,1.0
2.223372381569722,-0.018823284655809402,0.89,1.0
2.108866591245959,-0.01900513283908367,0.895,1.0
2.3058804845022722,-0.019215011969208717,0.88,1.0
1.304907758886107,-0.018984541296958923,0.865,1.0
0.9388861860240545,-0.019146746024489403,0.86,1.0
3.4498310014098874,-0.01865902729332447,0.86,1.0
4.035600967039789,-0.018737686797976494,0.885,1.0
1.7700477596333863,-0.01901814341545105,0.895,1.0
2.594929089886589,-0.018934963271021843,0.89,1.0
3.4844421019516845,-0.01889086700975895,0.89,1.0
2.1138272774779643,-0.0189179927110672,0.89,1.0
3.282508218901902,-0.019044054672122,0.89,1.0
1.6312998860693373,-0.0188254676759243,0.89,1.0
2.383183338309882,-0.0188676156103611,0.89,1.0
1.496621468713469,-0.01881590113043785,0.89,1.0
2.726743277184738,-0.01882648654282093,0.89,1.0
3.668850971826028,-0.018759841099381447,0.89,1.0
3.6984648014198274,-0.018707580864429474,0.89,1.0
1.405737886184534,-0.01892298087477684,0.89,1.0
1.0576232596170012,-0.018992628902196884,0.895,1.0
1.9966094494998046,-0.019007733091711998,0.89,1.0
